source_form,reading_date,week_id,meter_id,b_code,subb_code,building_name,raw_reading,raw_unit,normalized_kwh,usage_kwh,reader,note
forms/2025-W51.csv,2025-12-19,2025-W51,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,318835.0,kWh,318835.0,599.0,,
forms/2025-W52.csv,2025-12-26,2025-W52,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,319807.0,kWh,319807.0,972.0,,
forms/2026-W01.csv,2026-01-02,2026-W01,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,319807.0,kWh,319807.0,0,,
forms/2026-W02.csv,2026-01-09,2026-W02,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,320679.0,kWh,320679.0,872.0,,
forms/2026-W03.csv,2026-01-16,2026-W03,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,321488.0,kWh,321488.0,809.0,,
forms/2026-W04.csv,2026-01-23,2026-W04,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,322432.0,kWh,322432.0,944.0,,
forms/2026-W05.csv,2026-01-30,2026-W05,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,323480.0,kWh,323480.0,1048.0,,
forms/2026-W06.csv,2026-02-06,2026-W06,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,324586.0,kWh,324586.0,1106.0,,
forms/2026-W07.csv,2026-02-13,2026-W07,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,325489.0,kWh,325489.0,903.0,,
forms/2026-W08.csv,2026-02-20,2026-W08,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,326886.0,kWh,326886.0,1397.0,,
forms/2026-W09.csv,2026-02-27,2026-W09,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,327905.0,kWh,327905.0,1019.0,,
forms/2026-W10.csv,2026-03-06,2026-W10,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,328795.0,kWh,328795.0,890.0,,
forms/2026-W11.csv,2026-03-13,2026-W11,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,329775.0,kWh,329775.0,980.0,,
forms/2026-W12.csv,2026-03-20,2026-W12,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,330663.0,kWh,330663.0,888.0,,
forms/2026-W13.csv,2026-03-27,2026-W13,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,331683.0,kWh,331683.0,1020.0,,
forms/2026-W14.csv,2026-04-03,2026-W14,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,332703.88,kWh,332703.88,1020.88,,
forms/2026-W15.csv,2026-04-10,2026-W15,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,333486.0,kWh,333486.0,782.12,,
forms/2026-W16.csv,2026-04-17,2026-W16,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,333818.0,kWh,333818.0,332.0,,
forms/2026-W17.csv,2026-04-24,2026-W17,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,334814.0,kWh,334814.0,996.0,,
forms/2026-W18.csv,2026-05-01,2026-W18,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,336229.0,kWh,336229.0,1415.0,,
forms/2026-W19.csv,2026-05-08,2026-W19,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,336991.0,kWh,336991.0,762.0,,
forms/2026-W20.csv,2026-05-15,2026-W20,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,337647.0,kWh,337647.0,656.0,,
forms/2026-W21.csv,2026-05-22,2026-W21,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,338809.22,kWh,338809.22,1162.22,,
forms/2026-W22.csv,2026-05-29,2026-W22,T.0017__FL01__MDB,T.0017,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,340131.0,kWh,340131.0,1321.78,,
forms/2025-W01.csv,2025-01-03,2025-W01,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3876468.0,kWh,3876468.0,0,,
forms/2025-W02.csv,2025-01-10,2025-W02,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3876468.0,kWh,3876468.0,0,,
forms/2025-W03.csv,2025-01-17,2025-W03,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3885536.0,kWh,3885536.0,9068.0,,
forms/2025-W04.csv,2025-01-24,2025-W04,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3889200.0,kWh,3889200.0,3664.0,,
forms/2025-W05.csv,2025-01-31,2025-W05,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3892668.0,kWh,3892668.0,3468.0,,
forms/2025-W06.csv,2025-02-07,2025-W06,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3896596.0,kWh,3896596.0,3928.0,,
forms/2025-W07.csv,2025-02-14,2025-W07,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3896596.0,kWh,3896596.0,0,,
forms/2025-W08.csv,2025-02-21,2025-W08,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3904464.0,kWh,3904464.0,7868.0,,
forms/2025-W09.csv,2025-02-28,2025-W09,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3911394.0,kWh,3911394.0,6930.0,,
forms/2025-W10.csv,2025-03-07,2025-W10,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3918505.0,kWh,3918505.0,7111.0,,
forms/2025-W11.csv,2025-03-14,2025-W11,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3929619.0,kWh,3929619.0,11114.0,,
forms/2025-W12.csv,2025-03-21,2025-W12,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3930367.0,kWh,3930367.0,748.0,,
forms/2025-W13.csv,2025-03-28,2025-W13,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3936917.0,kWh,3936917.0,6550.0,,
forms/2025-W14.csv,2025-04-04,2025-W14,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3945482.0,kWh,3945482.0,8565.0,,
forms/2025-W15.csv,2025-04-11,2025-W15,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3960840.0,kWh,3960840.0,15358.0,,
forms/2025-W16.csv,2025-04-18,2025-W16,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3960840.0,kWh,3960840.0,0,,
forms/2025-W17.csv,2025-04-25,2025-W17,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3968095.0,kWh,3968095.0,7255.0,,
forms/2025-W18.csv,2025-05-02,2025-W18,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3974685.0,kWh,3974685.0,6590.0,,
forms/2025-W19.csv,2025-05-09,2025-W19,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3978830.0,kWh,3978830.0,4145.0,,
forms/2025-W20.csv,2025-05-16,2025-W20,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3988013.0,kWh,3988013.0,9183.0,,
forms/2025-W21.csv,2025-05-23,2025-W21,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,3995435.0,kWh,3995435.0,7422.0,,
forms/2025-W22.csv,2025-05-30,2025-W22,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,4002887.0,kWh,4002887.0,7452.0,,
forms/2025-W23.csv,2025-06-06,2025-W23,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,4009414.0,kWh,4009414.0,6527.0,,
forms/2025-W24.csv,2025-06-13,2025-W24,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,4015880.0,kWh,4015880.0,6466.0,,
forms/2025-W25.csv,2025-06-20,2025-W25,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,4022398.0,kWh,4022398.0,6518.0,,
forms/2025-W26.csv,2025-06-27,2025-W26,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,4027591.0,kWh,4027591.0,5193.0,,
forms/2025-W27.csv,2025-07-04,2025-W27,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,6457.0,kWh,6457.0,6457.0,,
forms/2025-W28.csv,2025-07-11,2025-W28,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,11065.0,kWh,11065.0,4608.0,,
forms/2025-W29.csv,2025-07-18,2025-W29,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,19906.0,kWh,19906.0,8841.0,,
forms/2025-W30.csv,2025-07-25,2025-W30,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,26920.0,kWh,26920.0,7014.0,,
forms/2025-W31.csv,2025-08-01,2025-W31,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,33589.0,kWh,33589.0,6669.0,,
forms/2025-W32.csv,2025-08-08,2025-W32,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,40233.0,kWh,40233.0,6644.0,,
forms/2025-W33.csv,2025-08-15,2025-W33,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,46468.0,kWh,46468.0,6235.0,,
forms/2025-W34.csv,2025-08-22,2025-W34,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,52620.0,kWh,52620.0,6152.0,,
forms/2025-W35.csv,2025-08-29,2025-W35,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,59016.0,kWh,59016.0,6396.0,,
forms/2025-W36.csv,2025-09-05,2025-W36,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,65308.0,kWh,65308.0,6292.0,,
forms/2025-W37.csv,2025-09-12,2025-W37,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,71835.0,kWh,71835.0,6527.0,,
forms/2025-W38.csv,2025-09-19,2025-W38,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,78281.0,kWh,78281.0,6446.0,,
forms/2025-W39.csv,2025-09-26,2025-W39,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,84304.0,kWh,84304.0,6023.0,,
forms/2025-W40.csv,2025-10-03,2025-W40,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,90574.0,kWh,90574.0,6270.0,,
forms/2025-W41.csv,2025-10-10,2025-W41,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,96429.0,kWh,96429.0,5855.0,,
forms/2025-W42.csv,2025-10-17,2025-W42,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,102605.0,kWh,102605.0,6176.0,,
forms/2025-W43.csv,2025-10-24,2025-W43,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,108396.0,kWh,108396.0,5791.0,,
forms/2025-W44.csv,2025-10-31,2025-W44,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,115251.0,kWh,115251.0,6855.0,,
forms/2025-W45.csv,2025-11-07,2025-W45,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,121143.0,kWh,121143.0,5892.0,,
forms/2025-W46.csv,2025-11-14,2025-W46,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,127302.0,kWh,127302.0,6159.0,,
forms/2025-W47.csv,2025-11-21,2025-W47,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,132814.0,kWh,132814.0,5512.0,,
forms/2025-W48.csv,2025-11-28,2025-W48,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,137692.0,kWh,137692.0,4878.0,,
forms/2025-W49.csv,2025-12-05,2025-W49,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,141943.0,kWh,141943.0,4251.0,,
forms/2025-W50.csv,2025-12-12,2025-W50,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,150432.0,kWh,150432.0,8489.0,,
forms/2025-W51.csv,2025-12-19,2025-W51,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,158134.0,kWh,158134.0,7702.0,,
forms/2025-W52.csv,2025-12-26,2025-W52,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,163344.0,kWh,163344.0,5210.0,,
forms/2026-W01.csv,2026-01-02,2026-W01,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,163344.0,kWh,163344.0,0,,
forms/2026-W02.csv,2026-01-09,2026-W02,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,176663.0,kWh,176663.0,13319.0,,
forms/2026-W03.csv,2026-01-16,2026-W03,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,183469.0,kWh,183469.0,6806.0,,
forms/2026-W04.csv,2026-01-23,2026-W04,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,191149.0,kWh,191149.0,7680.0,,
forms/2026-W05.csv,2026-01-30,2026-W05,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,195528.0,kWh,195528.0,4379.0,,
forms/2026-W06.csv,2026-02-06,2026-W06,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,202667.0,kWh,202667.0,7139.0,,
forms/2026-W07.csv,2026-02-13,2026-W07,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,209828.0,kWh,209828.0,7161.0,,
forms/2026-W08.csv,2026-02-20,2026-W08,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,217300.0,kWh,217300.0,7472.0,,
forms/2026-W09.csv,2026-02-27,2026-W09,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,224485.0,kWh,224485.0,7185.0,,
forms/2026-W10.csv,2026-03-06,2026-W10,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,230996.0,kWh,230996.0,6511.0,,
forms/2026-W11.csv,2026-03-13,2026-W11,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,237072.0,kWh,237072.0,6076.0,,
forms/2026-W12.csv,2026-03-20,2026-W12,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,242887.0,kWh,242887.0,5815.0,,
forms/2026-W13.csv,2026-03-27,2026-W13,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,249491.0,kWh,249491.0,6604.0,,
forms/2026-W14.csv,2026-04-03,2026-W14,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,256293.37,kWh,256293.37,6802.37,,
forms/2026-W15.csv,2026-04-10,2026-W15,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,262540.0,kWh,262540.0,6246.63,,
forms/2026-W16.csv,2026-04-17,2026-W16,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,268590.0,kWh,268590.0,6050.0,,
forms/2026-W17.csv,2026-04-24,2026-W17,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,275715.0,kWh,275715.0,7125.0,,
forms/2026-W18.csv,2026-05-01,2026-W18,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,285365.0,kWh,285365.0,9650.0,,
forms/2026-W19.csv,2026-05-08,2026-W19,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,286598.0,kWh,286598.0,1233.0,,
forms/2026-W20.csv,2026-05-15,2026-W20,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,292180.0,kWh,292180.0,5582.0,,
forms/2026-W21.csv,2026-05-22,2026-W21,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,298857.52,kWh,298857.52,6677.52,,
forms/2026-W22.csv,2026-05-29,2026-W22,T.0018__FL01__MDB,T.0018,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,305438.0,kWh,305438.0,6580.48,,
forms/2025-W01.csv,2025-01-03,2025-W01,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W02.csv,2025-01-10,2025-W02,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W03.csv,2025-01-17,2025-W03,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W04.csv,2025-01-24,2025-W04,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W05.csv,2025-01-31,2025-W05,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W06.csv,2025-02-07,2025-W06,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W07.csv,2025-02-14,2025-W07,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W08.csv,2025-02-21,2025-W08,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W09.csv,2025-02-28,2025-W09,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W10.csv,2025-03-07,2025-W10,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W11.csv,2025-03-14,2025-W11,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,,0,,
forms/2025-W12.csv,2025-03-21,2025-W12,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,154963.1,kWh,154963.1,0,,
forms/2025-W13.csv,2025-03-28,2025-W13,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,154963.1,0,,
forms/2025-W14.csv,2025-04-04,2025-W14,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,154963.1,0,,
forms/2025-W15.csv,2025-04-11,2025-W15,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,154963.1,0,,
forms/2025-W16.csv,2025-04-18,2025-W16,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,154963.1,0,,
forms/2025-W17.csv,2025-04-25,2025-W17,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,,kWh,154963.1,0,,
forms/2025-W18.csv,2025-05-02,2025-W18,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,158131.7,kWh,158131.7,3168.6,,
forms/2025-W19.csv,2025-05-09,2025-W19,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,158566.98,kWh,158566.98,435.28,,
forms/2025-W20.csv,2025-05-16,2025-W20,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,159129.55,kWh,159129.55,562.57,,
forms/2025-W21.csv,2025-05-23,2025-W21,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,159649.05,kWh,159649.05,519.5,,
forms/2025-W22.csv,2025-05-30,2025-W22,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,160112.43,kWh,160112.43,463.38,,
forms/2025-W23.csv,2025-06-06,2025-W23,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,160600.05,kWh,160600.05,487.62,,
forms/2025-W24.csv,2025-06-13,2025-W24,T.0019__FL01__AP1,T.0019,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,161116.11,kWh,161116.11,516.06,,
